发货时间,订单号,物流公司,运单号,包裹状态
2025-02-10 15:16:36,250209-159530422632220,中通快递,78481520746665	,已揽件
2025-02-10 15:16:36,250209-144472850832853,中通快递,78481520747222	,转运中
2025-02-10 15:16:35,250210-285139289653983,中通快递,78481520747396	,转运中
2025-02-10 15:16:35,250209-305408263733997,中通快递,78481520761659	,转运中
2025-02-10 15:16:35,250209-087765891440634,中通快递,78481520747626	,转运中
2025-02-10 15:16:35,250209-000073408072158,中通快递,78481520761626	,转运中
2025-02-10 15:16:16,250210-672745428550123,中通快递,78481520761421	,转运中
2025-02-10 15:16:16,250210-617454005831131,中通快递,78481520747207	,转运中
2025-02-10 15:16:16,250210-601714932012307,中通快递,78481520761419	,转运中
2025-02-10 15:16:16,250210-599827433072143,中通快递,78481520747330	,已派件
2025-02-10 15:16:16,250210-456938013091694,中通快递,78481520747567	,转运中
2025-02-10 15:16:16,250210-382614956460711,中通快递,78481520784286	,转运中
2025-02-10 15:16:16,250210-288798830150452,中通快递,78481520786866	,转运中
2025-02-10 15:16:16,250210-171547061843036,中通快递,78481520786952	,转运中
2025-02-10 15:16:16,250210-169166804633451,中通快递,78481520747171	,转运中
2025-02-10 15:16:16,250210-128429626910025,中通快递,78481520784365	,转运中
2025-02-10 15:16:16,250210-118415726230636,中通快递,78481520761633	,转运中
2025-02-10 15:16:16,250210-108108203590189,中通快递,78481520746798	,转运中
2025-02-10 15:16:16,250210-085312192922512,中通快递,78481520761447	,已派件
2025-02-10 15:16:16,250209-011010097593000,中通快递,78481520761700	,转运中
2025-02-10 15:16:15,250210-686911680101582,中通快递,78481520784340	,转运中
2025-02-10 15:16:15,250210-611949013363519,中通快递,78481520761674	,转运中
2025-02-10 15:16:15,250210-587181637961476,中通快递,78481520786909	,转运中
2025-02-10 15:16:15,250210-533546954283008,中通快递,78481520786753	,转运中
2025-02-10 15:16:15,250210-457116270952718,中通快递,78481520761965	,转运中
2025-02-10 15:16:15,250210-390133246362143,中通快递,78481520784266	,转运中
2025-02-10 15:16:15,250210-327994590733646,中通快递,78481520786845	,转运中
2025-02-10 15:16:15,250210-325404649880113,中通快递,78481520747421	,转运中
2025-02-10 15:16:15,250210-304988864903373,中通快递,78481520746816	,转运中
2025-02-10 15:16:15,250210-238781776302079,中通快递,78481520747276	,转运中
2025-02-10 15:16:15,250210-198893923893116,中通快递,78481520746956	,已派件
2025-02-10 15:16:15,250210-175594596720646,中通快递,78481520784472	,转运中
2025-02-10 15:16:15,250210-167782695290313,中通快递,78481520747475	,转运中
2025-02-10 15:16:15,250210-167027689060778,中通快递,78481520761661	,转运中
2025-02-10 15:16:15,250210-150460229932126,中通快递,78481520786832	,转运中
2025-02-10 15:16:15,250210-134186330481377,中通快递,78481520787109	,转运中
2025-02-10 15:16:15,250210-116224171611828,中通快递,78481520746851	,转运中
2025-02-10 15:16:15,250210-094917138013646,中通快递,78481520784393	,转运中
2025-02-10 15:16:15,250210-056245686662694,中通快递,78481520786940	,转运中
2025-02-10 15:13:21,250209-572700834232165,中通快递,78481536616082	,转运中
2025-02-10 15:13:21,250209-404676974223774,中通快递,78481536616411	,转运中
2025-02-10 15:13:21,250209-127433511233229,中通快递,78481536614008	,转运中
2025-02-10 15:13:20,250209-589415125283744,中通快递,78481536600031	,转运中
2025-02-10 15:13:20,250209-447406477752361,中通快递,78481536611397	,转运中
2025-02-10 15:13:20,250209-156500038023677,中通快递,78481536616039	,转运中
2025-02-10 15:13:20,250209-066228119970261,中通快递,78481536614077	,转运中
2025-02-10 15:13:19,250209-510551692831267,中通快递,78481536613956	,转运中
2025-02-10 15:13:19,250209-348441884982606,中通快递,78481536611407	,转运中
2025-02-10 15:13:19,250209-218040963392326,中通快递,78481536613599	,转运中
2025-02-10 15:13:19,250209-136241507972211,中通快递,78481536614263	,转运中
2025-02-10 15:13:19,250209-097203065230741,中通快递,78481536600057	,转运中
2025-02-10 15:13:19,250209-039374067340835,中通快递,78481536616332	,转运中
2025-02-10 15:13:18,250209-642577928521542,中通快递,78481536613624	,转运中
2025-02-10 15:13:18,250209-640438813003696,中通快递,78481536611292	,转运中
2025-02-10 15:13:18,250209-590620998013687,中通快递,78481536611371	,转运中
2025-02-10 15:13:18,250209-527171602041611,中通快递,78481536599852	,转运中
2025-02-10 15:13:18,250209-416840487300224,中通快递,78481536599283	,转运中
2025-02-10 15:13:18,250209-401562724661610,中通快递,78481536611356	,转运中
2025-02-10 15:13:18,250209-373167265402625,中通快递,78481536599526	,转运中
2025-02-10 15:13:18,250209-358004856352768,中通快递,78481536610960	,转运中
2025-02-10 15:13:18,250209-344362882651167,中通快递,78481536599518	,转运中
2025-02-10 15:13:18,250209-337956083353908,中通快递,78481536613798	,转运中
2025-02-10 15:13:18,250209-228851781992220,中通快递,78481536616279	,转运中
2025-02-10 15:13:18,250209-133158746503116,中通快递,78481536613573	,转运中
2025-02-10 15:13:18,250209-017867804962214,中通快递,78481536611448	,转运中
2025-02-10 15:13:17,250209-622025838911289,中通快递,78481536599482	,转运中
2025-02-10 15:13:17,250209-595224194590730,中通快递,78481536613928	,转运中
2025-02-10 15:13:17,250209-318001661471293,中通快递,78481536611435	,转运中
2025-02-10 15:13:17,250209-308302343751816,中通快递,78481536613566	,转运中
2025-02-10 15:13:17,250209-299945234803656,中通快递,78481536613971	,转运中
2025-02-10 15:13:17,250209-250211285332329,中通快递,78481536616409	,转运中
2025-02-10 15:13:17,250209-192298402141086,中通快递,78481536611422	,转运中
2025-02-10 15:13:17,250209-141547323791701,中通快递,78481536615990	,转运中
2025-02-10 15:13:17,250209-063334039880966,中通快递,78481536613637	,转运中
2025-02-10 15:13:17,250209-020730355311301,中通快递,78481536616531	,转运中
2025-02-10 15:13:16,250209-644853296773757,中通快递,78481536599666	,转运中
2025-02-10 15:13:16,250209-603874936432313,中通快递,78481536599745	,转运中
2025-02-10 15:13:16,250209-485207600733121,中通快递,78481536611463	,转运中
2025-02-10 15:13:16,250209-469783027261787,中通快递,78481536611315	,转运中
2025-02-10 15:13:16,250209-378305329463567,中通快递,78481536611384	,转运中
2025-02-10 15:13:16,250209-353254786573913,中通快递,78481536616373	,转运中
2025-02-10 15:13:16,250209-322930030971575,中通快递,78481536599681	,转运中
2025-02-10 15:06:24,250209-194657708330123,中通快递,78481535642932	,转运中
2025-02-10 15:06:23,250209-654143659573819,中通快递,78481535620413	,转运中
2025-02-10 15:06:23,250209-598506289572769,中通快递,78481535620505	,转运中
2025-02-10 15:06:23,250209-439584110983167,中通快递,78481535620931	,转运中
2025-02-10 15:06:23,250209-383757862410997,中通快递,78481535643776	,转运中
2025-02-10 15:06:23,250209-141872392630129,中通快递,78481535620574	,转运中
2025-02-10 15:06:23,250209-132078661220545,中通快递,78481535621131	,转运中
2025-02-10 15:06:23,250209-124874933782258,中通快递,78481535651445	,转运中
2025-02-10 15:06:23,250209-081505850901893,中通快递,78481535640531	,转运中
2025-02-10 15:06:23,250209-079691804303531,中通快递,78481535643556	,转运中
2025-02-10 15:06:23,250209-072603430410150,中通快递,78481535643584	,转运中
2025-02-10 15:06:23,250209-018266211970212,中通快递,78481535620600	,转运中
2025-02-10 15:06:22,250210-281647531661071,中通快递,78481535650806	,转运中
2025-02-10 15:06:22,250209-579715787193492,中通快递,78481535651963	,转运中
2025-02-10 15:06:22,250209-472393991713080,中通快递,78481535650053	,已揽件
2025-02-10 15:06:22,250209-434760609390269,中通快递,78481535640585	,转运中
2025-02-10 15:06:22,250209-300721139310336,中通快递,78481535651404	,转运中
2025-02-10 15:06:22,250209-275230267031408,中通快递,78481535640465	,转运中
2025-02-10 15:06:22,250209-105539202650843,中通快递,78481535640544	,转运中
2025-02-10 15:06:22,250209-037392279863016,中通快递,78481535650046	,转运中
2025-02-10 15:06:22,250209-012121577050112,中通快递,78481535651537	,转运中
2025-02-10 15:06:21,250210-498922974812637,中通快递,78481535651956	,转运中
2025-02-10 15:06:21,250210-462097017162421,中通快递,78481535621093	,转运中
2025-02-10 15:06:21,250210-399339701901941,中通快递,78481535651723	,转运中
2025-02-10 15:06:21,250210-360982854020550,中通快递,78481535651815	,转运中
2025-02-10 15:06:21,250210-291189604751268,中通快递,78481535620732	,转运中
2025-02-10 15:06:21,250210-287613981030250,中通快递,78481535620717	,转运中
2025-02-10 15:06:21,250210-225653635432114,中通快递,78481535650926	,转运中
2025-02-10 15:06:21,250210-209641827872021,中通快递,78481535640486	,转运中
2025-02-10 15:06:21,250210-114567483750556,中通快递,78481535620694	,转运中
2025-02-10 15:06:21,250210-078360144223383,中通快递,78481535651218	,转运中
2025-02-10 15:06:21,250209-685579978380925,中通快递,78481535640560	,转运中
2025-02-10 15:06:21,250209-665950656003729,中通快递,78481535651749	,转运中
2025-02-10 15:06:21,250209-627058951691062,中通快递,78481535651432	,转运中
2025-02-10 15:06:21,250209-514798425622488,中通快递,78481535642945	,转运中
2025-02-10 15:06:21,250209-331276695843796,中通快递,78481535650556	,转运中
2025-02-10 15:06:21,250209-288830266960564,中通快递,78481535620886	,转运中
2025-02-10 15:06:21,250209-097999962472922,中通快递,78481535642999	,转运中
2025-02-10 15:06:21,250209-020562655581506,中通快递,78481535649986	,转运中
2025-02-10 15:06:21,250209-012698304944019,中通快递,78481535619930	,转运中
2025-02-10 15:06:20,250210-676929226370314,中通快递,78481535651907	,转运中
2025-02-10 15:06:20,250210-515060538903050,中通快递,78481535651381	,转运中
2025-02-10 15:06:20,250210-383873257780223,中通快递,78481535640692	,转运中
2025-02-10 15:06:20,250210-174105597441525,中通快递,78481535651353	,转运中
2025-02-10 15:06:20,250210-085563840113508,中通快递,78481535620786	,转运中
2025-02-10 15:06:20,250209-541830684251291,中通快递,78481535619680	,转运中
2025-02-10 15:06:20,250209-476221304322038,中通快递,78481535643120	,转运中
2025-02-10 15:06:20,250209-371583884870268,中通快递,78481535621103	,转运中
2025-02-10 15:06:20,250209-342297209143522,中通快递,78481535643357	,转运中
2025-02-10 15:06:20,250209-265426060920247,中通快递,78481535642917	,转运中
2025-02-10 15:06:20,250209-169837904182508,中通快递,78481535621009	,转运中
2025-02-10 15:06:19,250210-650966484513056,中通快递,78481535620679	,转运中
2025-02-10 15:06:19,250210-570771412594073,中通快递,78481535643701	,转运中
2025-02-10 15:06:19,250210-375170025111655,中通快递,78481535651836	,转运中
2025-02-10 15:06:19,250210-265373694372790,中通快递,78481535643360	,转运中
2025-02-10 15:06:19,250210-222675669412296,中通快递,78481535621216	,转运中
2025-02-10 15:06:19,250210-168862717441389,中通快递,78481535651346	,转运中
2025-02-10 15:06:19,250210-116224233890083,中通快递,78481535651394	,转运中
2025-02-10 15:06:19,250209-309371880990060,中通快递,78481535651226	,转运中
2025-02-10 15:06:19,250209-018213783122310,中通快递,78481535643727	,转运中
2025-02-10 15:06:18,250210-470108137892560,中通快递,78481535620533	,转运中
2025-02-10 15:06:18,250210-434917875351412,中通快递,78481535619664	,转运中
2025-02-10 15:06:18,250210-397336953182421,中通快递,78481535640529	,转运中
2025-02-10 15:06:18,250210-370189351301564,中通快递,78481535651657	,已派件
2025-02-10 15:06:18,250210-369329456730530,中通快递,78481535651586	,转运中
2025-02-10 15:06:18,250210-332220352153978,中通快递,78481535650000	,转运中
2025-02-10 15:06:18,250210-232343519570145,中通快递,78481535643783	,转运中
2025-02-10 15:06:18,250210-204482813510231,中通快递,78481535640516	,转运中
2025-02-10 15:06:18,250210-197698547201692,中通快递,78481535643094	,转运中
2025-02-10 15:06:18,250210-179767918963588,中通快递,78481535620929	,转运中
2025-02-10 15:06:18,250210-131963359621166,中通快递,78481535640702	,转运中
2025-02-10 15:06:18,250210-127821474201474,中通快递,78481535620559	,转运中
2025-02-10 15:06:18,250210-121928497471114,中通快递,78481535643663	,转运中
2025-02-10 15:06:18,250210-053267689071068,中通快递,78481535640651	,转运中
2025-02-10 15:06:18,250210-044805732673447,中通快递,78481535651843	,转运中
2025-02-10 15:06:18,250210-010538248552078,中通快递,78481535650528	,转运中
2025-02-10 15:06:18,250209-458364107111972,中通快递,78481535650701	,转运中
2025-02-10 15:06:18,250209-448496986462110,中通快递,78481535620972	,转运中
2025-02-10 15:06:18,250209-178970969660537,中通快递,78481535621037	,转运中
2025-02-10 15:06:18,250209-037643886153479,中通快递,78481535620893	,转运中
2025-02-10 15:06:17,250210-466909991251928,中通快递,78481535651540	,转运中
2025-02-10 15:06:17,250210-341793850984023,中通快递,78481535651897	,转运中
2025-02-10 15:06:17,250210-299871802961989,中通快递,78481535651565	,转运中
2025-02-10 15:06:17,250210-298655434321257,中通快递,78481535620612	,转运中
2025-02-10 15:06:17,250210-235489216023025,中通快递,78481535651366	,转运中
2025-02-10 15:06:17,250210-160557975063930,中通快递,78481535620546	,转运中
2025-02-10 15:06:17,250210-120502361652698,中通快递,78481535643117	,转运中
2025-02-10 15:06:17,250210-104868093470637,中通快递,78481535651780	,转运中
2025-02-10 15:06:17,250210-055993966170025,中通快递,78481535651884	,转运中
2025-02-10 15:06:17,250209-678565004853916,中通快递,78481535651751	,转运中
2025-02-10 15:06:17,250209-588502864220624,中通快递,78481535620518	,转运中
2025-02-10 15:06:17,250209-540446574142720,中通快递,78481535650821	,转运中
2025-02-10 15:06:16,250210-204231165581027,中通快递,78481535651871	,转运中
2025-02-10 14:59:22,250210-650211561772235,中通快递,78481531306593	,转运中
2025-02-10 14:59:22,250210-319144609331034,中通快递,78481531021482	,转运中
2025-02-10 14:59:22,250210-281374891580776,中通快递,78481531309789	,转运中
2025-02-10 14:59:22,250209-512606943623612,中通快递,78481531022619	,转运中
2025-02-10 14:59:21,250210-592697168230719,中通快递,78481531300314	,转运中
2025-02-10 14:59:21,250210-529415575121039,中通快递,78481531309748	,转运中
2025-02-10 14:59:21,250210-058856651090725,中通快递,78481531300674	,转运中
2025-02-10 14:59:21,250210-050918900062484,中通快递,78481531300327	,转运中
2025-02-10 14:59:21,250210-037633442200630,中通快递,78481531309352	,转运中
2025-02-10 14:59:21,250209-509545049690577,中通快递,78481531309365	,转运中
